Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20260415|AAT|42788|0|68286|TRF
20260416|AAT|60577|0|106690|TRF
20260413|AAUC|21653|1528|60613|TRF
20260414|AAUC|17197|0|49135|TRF
20260415|AAUC|23185|0|480955|TRF
20260416|AAUC|35280|300|81437|TRF
20260413|AAUM|113|0|193|TRF
20260414|AAUM|300|0|404|TRF
20260415|AAUM|725|0|775|TRF
20260415|AAUS|892|0|966|TRF
20260416|AAUS|889|0|1352|TRF
20260413|AAVM|221|0|246|TRF
20260414|AAVM|20|0|218|TRF
20260415|AAVM|100|0|236|TRF
20260416|AAVM|48|0|51|TRF
20260413|AAXJ|52487|17721|87157|TRF
20260414|AAXJ|229809|0|276034|TRF
20260415|AAXJ|38036|0|68475|TRF
20260416|AAXJ|1059843|363|1082774|TRF
20260413|AB|26405|0|87555|TRF
20260414|AB|33494|0|99123|TRF
20260415|AB|41471|0|86557|TRF
20260416|AB|41710|500|84160|TRF
20260413|ABAT|1232531|1215|3198795|TRF
20260414|ABAT|810048|3138|1832150|TRF
20260415|ABAT|1500235|4106|2851084|TRF
20260416|ABAT|1105002|3484|2229139|TRF
20260413|ABBV|1017991|1981|2723505|TRF
20260414|ABBV|1533215|3439|2683911|TRF
20260415|ABBV|1258971|839|2371978|TRF
20260416|ABBV|849713|2623|1750396|TRF
20260413|ABCB|120490|0|135454|TRF
20260414|ABCB|127856|30|165812|TRF
20260415|ABCB|102013|0|121611|TRF
20260416|ABCB|136091|100|162374|TRF
20260413|ABCL|652282|0|1469797|TRF
20260414|ABCL|733698|0|1631380|TRF
20260415|ABCL|418239|7734|1731468|TRF
20260416|ABCL|489790|6527|1396997|TRF
20260413|ABCS|3121|0|4121|TRF
20260414|ABCS|1000|0|1000|TRF
20260415|ABCS|1000|0|2001|TRF
20260416|ABCS|2|0|2|TRF
20260413|ABEO|214593|0|336692|TRF
20260414|ABEO|247560|14522|461717|TRF
20260415|ABEO|246409|229|416799|TRF
20260416|ABEO|115719|0|187764|TRF
20260413|ABEQ|1899|0|6917|TRF
20260414|ABEQ|3854|0|4145|TRF
20260415|ABEQ|4710|0|7850|TRF
20260416|ABEQ|13465|0|16904|TRF
20260413|ABEV|7122340|11366|11752999|TRF
20260414|ABEV|7370787|27704|12079948|TRF
20260415|ABEV|5185583|122|7740969|TRF
20260416|ABEV|7751996|51593|11747983|TRF
20260413|ABFL|2946|0|6770|TRF
20260414|ABFL|4140|0|7928|TRF
20260415|ABFL|6826|0|10932|TRF
20260416|ABFL|12696|0|19635|TRF
20260413|ABG|43320|115|70137|TRF
20260414|ABG|34410|0|45303|TRF
20260415|ABG|39477|0|75122|TRF
20260416|ABG|28333|0|43241|TRF
20260413|ABI|412|0|567|TRF
20260414|ABI|4|0|7|TRF
20260415|ABI|3|0|7|TRF
20260416|ABI|66|0|590|TRF
20260413|ABIG|0|0|265|TRF
20260414|ABIG|81|0|81|TRF
20260413|ABLD|2555|0|2885|TRF
20260414|ABLD|2522|0|4819|TRF
20260415|ABLD|1569|0|3279|TRF
20260416|ABLD|5042|0|14579|TRF
20260413|ABLG|100|0|748|TRF
20260413|ABLS|1|0|1|TRF
20260413|ABLV|146|0|1490|TRF
20260414|ABLV|169|0|1752|TRF
20260415|ABLV|331|0|2123|TRF
20260416|ABLV|713|1|2392|TRF
20260416|ABLVW|65|0|645|TRF
20260413|ABM|54353|0|119622|TRF
20260414|ABM|102316|0|165616|TRF
20260415|ABM|49024|0|92811|TRF
20260416|ABM|30908|0|95296|TRF
20260413|ABNB|382053|1657|1079651|TRF
20260414|ABNB|387871|412|906326|TRF
20260415|ABNB|570716|184|1223963|TRF
20260416|ABNB|401168|542|978827|TRF
20260413|ABNG|1001|0|1001|TRF
20260414|ABNG|80|0|176|TRF
20260415|ABNG|69|0|117|TRF
20260416|ABNG|24|0|107|TRF
20260413|ABNY|676|0|919|TRF
20260414|ABNY|73|0|897|TRF
20260415|ABNY|818|0|946|TRF
20260416|ABNY|49|0|310|TRF
20260413|ABOS|29617|0|152586|TRF
20260414|ABOS|53179|0|174370|TRF
20260415|ABOS|48937|90|143703|TRF
20260416|ABOS|59629|14878|147304|TRF
20260413|ABR|581913|1168|1339317|TRF
20260414|ABR|394321|5067|986925|TRF
20260415|ABR|327782|411|865414|TRF
20260416|ABR|420206|9670|876368|TRF
20260413|ABRpD|4081|0|10666|TRF
20260414|ABRpD|2188|0|6419|TRF
20260415|ABRpD|2707|0|7469|TRF
20260416|ABRpD|581|0|4782|TRF
20260413|ABRpE|411|0|1366|TRF
20260414|ABRpE|3088|0|5712|TRF
20260415|ABRpE|3912|0|7816|TRF
20260416|ABRpE|327|0|1791|TRF
20260413|ABRpF|400|0|2213|TRF
20260414|ABRpF|633|0|4952|TRF
20260415|ABRpF|532|0|4645|TRF
20260416|ABRpF|911|0|1905|TRF
20260413|ABSI|342012|633|1194551|TRF
20260414|ABSI|515563|1309|1595224|TRF
20260415|ABSI|643569|15235|1399737|TRF
20260416|ABSI|562355|4095|1223965|TRF
20260413|ABT|1186131|19465|4676166|TRF
20260414|ABT|991255|6419|4512426|TRF
20260415|ABT|2235616|12137|4975803|TRF
20260416|ABT|5059352|12632|12279780|TRF
20260413|ABTC|2114717|75964|4564102|TRF
20260414|ABTC|7763869|107089|14990457|TRF
20260415|ABTC|7518115|6877|14633259|TRF
20260416|ABTC|5616550|16016|14190842|TRF
20260413|ABTS|2177|0|13243|TRF
20260414|ABTS|1379|0|8935|TRF
20260415|ABTS|2085|0|13834|TRF
20260416|ABTS|32156|2598|50135|TRF
20260413|ABUF|22|0|22|TRF
20260414|ABUF|1000|0|1000|TRF
20260415|ABUF|1536|0|1536|TRF
20260413|ABUS|251823|111|467375|TRF
20260414|ABUS|276765|0|416446|TRF
20260415|ABUS|493251|0|1176832|TRF
20260416|ABUS|410248|10601|933237|TRF
20260413|ABVC|8691|0|44219|TRF
20260414|ABVC|21193|2500|66363|TRF
20260415|ABVC|4138|0|34798|TRF
20260416|ABVC|10294|0|41866|TRF
20260413|ABVE|240523|0|590528|TRF
20260414|ABVE|433578|0|695330|TRF
20260415|ABVE|228068|0|390594|TRF
20260416|ABVE|637294|9770|1087662|TRF
20260413|ABVEW|4779|0|11526|TRF
20260414|ABVEW|2710|2610|2770|TRF
20260415|ABVEW|844|5|11674|TRF
20260416|ABVEW|7847|600|19983|TRF
20260413|ABVX|142567|400|513422|TRF
20260414|ABVX|68506|0|368996|TRF
20260415|ABVX|94131|100|409150|TRF
20260416|ABVX|89172|182|364981|TRF
20260413|ABX|67029|0|177463|TRF
20260414|ABX|78078|0|168659|TRF
20260415|ABX|101830|4947|154450|TRF
20260416|ABX|72195|0|138405|TRF
20260413|ABXB|562|0|4250|TRF
20260413|ABXL|2470|0|3305|TRF
20260414|ABXL|755|0|1540|TRF
20260415|ABXL|1080|0|2589|TRF
20260416|ABXL|1511|0|2561|TRF
20260413|ACA|57232|0|74927|TRF
20260414|ACA|47035|0|63587|TRF
20260415|ACA|74863|0|92065|TRF
20260416|ACA|74402|0|100327|TRF
20260413|ACAA|5221|0|7443|TRF
20260414|ACAA|634|0|3920|TRF
20260415|ACAA|3220|0|3713|TRF
20260415|ACAAU|500|0|4422|TRF
20260416|ACAAU|1000|0|6666|TRF
20260413|ACAD|375376|4488|599320|TRF
20260414|ACAD|362578|2301|752643|TRF
20260415|ACAD|222746|413|456030|TRF
20260416|ACAD|349618|2815|616870|TRF
20260413|ACB|95313|262|227953|TRF
20260414|ACB|86117|4|220317|TRF
20260415|ACB|122282|0|282333|TRF
20260416|ACB|170281|0|387114|TRF
20260413|ACCL|7494|0|15354|TRF
20260414|ACCL|198|0|2347|TRF
20260415|ACCL|615|0|5249|TRF
20260416|ACCL|13875|0|47773|TRF
20260413|ACCO|232529|0|460927|TRF
20260414|ACCO|280153|290|627535|TRF
20260415|ACCO|238162|2|389074|TRF
20260416|ACCO|237333|0|366401|TRF
20260413|ACCS|1319|0|4105|TRF
20260414|ACCS|306|0|4463|TRF
20260415|ACCS|1438|0|2711|TRF
20260416|ACCS|1115|0|3293|TRF
20260413|ACDC|216594|0|528297|TRF
20260414|ACDC|180115|429|416193|TRF
20260415|ACDC|172451|0|491629|TRF
20260416|ACDC|104357|3146|353217|TRF
20260413|ACEI|3960|0|5302|TRF
20260414|ACEI|24137|0|25304|TRF
20260415|ACEI|9157|0|11095|TRF
20260416|ACEI|7349|203|12257|TRF
20260413|ACEL|28033|0|61638|TRF
20260414|ACEL|35955|3154|85251|TRF
20260415|ACEL|23785|0|65213|TRF
20260416|ACEL|20116|0|41826|TRF
20260413|ACEP|645|0|645|TRF
20260414|ACEP|277|0|277|TRF
20260415|ACEP|302|0|360|TRF
20260416|ACEP|1933|0|1934|TRF
20260413|ACES|1396|0|9955|TRF
20260414|ACES|19546|0|26106|TRF
20260415|ACES|4494|0|13168|TRF
20260416|ACES|27545|0|48796|TRF
20260413|ACET|28234|726|67709|TRF
20260414|ACET|57306|9539|154706|TRF
20260415|ACET|49621|0|168772|TRF
20260416|ACET|20202|0|59087|TRF
20260413|ACFN|4152|0|9236|TRF
20260414|ACFN|2627|0|6292|TRF
20260415|ACFN|173|0|572|TRF
20260416|ACFN|1178|0|1592|TRF
20260413|ACGCU|8002|0|11303|TRF
20260414|ACGCU|6999|0|70210|TRF
20260413|ACGL|442393|223|681784|TRF
20260414|ACGL|261032|0|483520|TRF
20260415|ACGL|264741|11|450288|TRF
20260416|ACGL|328208|393|492230|TRF
20260413|ACGLN|5932|0|42641|TRF
20260414|ACGLN|6732|0|14942|TRF
20260415|ACGLN|4063|0|9590|TRF
20260416|ACGLN|2726|0|12845|TRF
20260413|ACGLO|12500|0|20193|TRF
20260414|ACGLO|1935|0|7918|TRF
20260415|ACGLO|1144|0|10142|TRF
20260416|ACGLO|1448|0|8954|TRF
20260413|ACGR|1|0|50|TRF
20260414|ACGR|600|0|635|TRF
20260415|ACGR|1000|0|1548|TRF
20260413|ACH|176191|300|436228|TRF
20260414|ACH|118819|0|352686|TRF
20260415|ACH|137581|9|267676|TRF
20260416|ACH|130427|200|307608|TRF
20260413|ACHC|463011|262|981607|TRF
20260414|ACHC|427837|0|837497|TRF
20260415|ACHC|369081|50|644454|TRF
20260416|ACHC|397551|124|1006731|TRF
20260413|ACHR|4214536|228903|10551445|TRF
20260414|ACHR|4770484|95951|14013581|TRF
20260415|ACHR|5242376|92611|16113512|TRF
20260416|ACHR|5672390|88074|14903716|TRF
20260413|ACHR/WS|7289|0|16340|TRF
20260414|ACHR/WS|11196|0|23321|TRF
20260415|ACHR/WS|33292|254|50204|TRF
20260416|ACHR/WS|10878|1100|21964|TRF
20260413|ACHV|128752|2322|205098|TRF
20260414|ACHV|137749|0|215902|TRF
20260415|ACHV|393259|73672|798829|TRF
20260416|ACHV|3795535|583845|7605315|TRF
20260413|ACI|2694033|2520|4025815|TRF
20260414|ACI|4007616|21268|5811726|TRF
20260415|ACI|2343287|273|4929192|TRF
20260416|ACI|1828566|9110|4220885|TRF
20260413|ACIC|14539|0|32527|TRF
20260414|ACIC|16293|0|37283|TRF
20260415|ACIC|26202|0|137596|TRF
20260416|ACIC|36175|0|59125|TRF
20260413|ACII|15182|0|20883|TRF
20260414|ACII|34101|0|60212|TRF
20260415|ACII|32881|0|38522|TRF
20260416|ACII|11422|0|19474|TRF
20260413|ACIO|41149|0|58355|TRF
20260414|ACIO|108716|0|154219|TRF
20260415|ACIO|80454|0|144427|TRF
20260416|ACIO|54069|0|111613|TRF
20260413|ACIU|14935|0|49326|TRF
20260414|ACIU|23645|0|65719|TRF
20260415|ACIU|21378|0|52837|TRF
20260416|ACIU|133584|1200|349111|TRF
20260413|ACIW|153812|2380|356709|TRF
20260414|ACIW|110793|500|303511|TRF
20260415|ACIW|137526|0|274411|TRF
20260416|ACIW|210826|0|609901|TRF
20260413|ACKY|4220|0|15706|TRF
20260414|ACKY|2139|0|15034|TRF
20260415|ACKY|14424|0|31937|TRF
20260416|ACKY|2790|0|7398|TRF
20260413|ACLC|3076|0|5702|TRF
20260414|ACLC|4423|0|5091|TRF
20260415|ACLC|3714|0|4325|TRF
20260416|ACLC|9817|0|12056|TRF
20260413|ACLO|332|0|631|TRF
20260414|ACLO|0|0|0|TRF
20260415|ACLO|806|0|30821|TRF
20260416|ACLO|69108|0|69117|TRF
20260413|ACLS|110419|3|161935|TRF
20260414|ACLS|139200|366|192669|TRF
20260415|ACLS|257849|0|364661|TRF
20260416|ACLS|192901|0|264208|TRF
20260413|ACLX|46194|7|88953|TRF
20260414|ACLX|26488|0|199927|TRF
20260415|ACLX|71824|0|183688|TRF
20260416|ACLX|42817|0|117627|TRF
20260413|ACM|196272|170|517058|TRF
20260414|ACM|158935|0|250037|TRF
20260415|ACM|304010|0|501760|TRF
20260416|ACM|215162|87|300880|TRF
20260413|ACMR|175551|0|347920|TRF
20260414|ACMR|140707|3029|336317|TRF
20260415|ACMR|145785|0|311154|TRF
20260416|ACMR|219044|227|474751|TRF
20260413|ACN|1431057|12726|2658516|TRF
20260414|ACN|1149755|491|1810585|TRF
20260415|ACN|880900|1803|1655327|TRF
20260416|ACN|1079659|1417|1986441|TRF
20260413|ACNB|6102|0|12806|TRF
20260414|ACNB|12700|60|19345|TRF
20260415|ACNB|5450|0|9325|TRF
20260416|ACNB|8651|1|12843|TRF
20260413|ACNT|33163|0|42808|TRF
20260414|ACNT|27448|0|39743|TRF
20260415|ACNT|22560|1000|37634|TRF
20260416|ACNT|13900|0|24181|TRF
20260413|ACOG|1735|0|4282|TRF
20260414|ACOG|9776|0|24180|TRF
20260415|ACOG|11108|0|45672|TRF
20260416|ACOG|5730|0|38766|TRF
20260413|ACON|37595|1024|68565|TRF
20260414|ACON|28133|0|47313|TRF
20260415|ACON|5703|900|23047|TRF
20260416|ACON|23222|131|52172|TRF
20260413|ACONW|200|0|300|TRF
20260415|ACONW|1010|0|1026|TRF
20260413|ACP|89408|0|906016|TRF
20260414|ACP|135019|0|399700|TRF
20260415|ACP|151508|0|448469|TRF
20260416|ACP|129736|0|293723|TRF
20260413|ACPpA|342|0|351|TRF
20260415|ACPpA|933|0|1036|TRF
20260416|ACPpA|325|0|1686|TRF
20260413|ACR|3950|0|7879|TRF
20260414|ACR|4016|0|6661|TRF
20260415|ACR|2836|0|5974|TRF
20260416|ACR|2705|0|3967|TRF
20260413|ACRE|47504|0|88279|TRF
20260414|ACRE|76857|1463|127733|TRF
20260415|ACRE|88103|1090|155442|TRF
20260416|ACRE|67692|0|98290|TRF
20260413|ACRS|158390|580|591977|TRF
20260414|ACRS|171070|0|2097920|TRF
20260415|ACRS|137662|0|730774|TRF
20260416|ACRS|198126|0|454756|TRF
20260413|ACRV|164200|15570|374300|TRF
20260414|ACRV|87076|540|205672|TRF
20260415|ACRV|85656|550|238875|TRF
20260416|ACRV|102323|100|210682|TRF
20260413|ACRpC|2186|0|2694|TRF
20260414|ACRpC|2124|0|5244|TRF
20260415|ACRpC|806|0|4770|TRF
20260416|ACRpC|1809|149|4250|TRF
20260413|ACRpD|233|0|372|TRF
20260414|ACRpD|262|0|1151|TRF
20260415|ACRpD|176|0|207|TRF
20260416|ACRpD|430|0|493|TRF
20260413|ACSG|1622|0|1745|TRF
20260414|ACSG|485|0|6723|TRF
20260415|ACSG|547|0|639|TRF
20260416|ACSG|2785|0|2849|TRF
20260413|ACSI|206|0|207|TRF
20260414|ACSI|6|0|7|TRF
20260416|ACSI|2|0|2|TRF
20260413|ACSV|100|0|100|TRF
20260414|ACSV|8|0|8|TRF
20260416|ACSV|6251|0|6251|TRF
20260413|ACT|53754|0|73708|TRF
20260414|ACT|44616|601|58561|TRF
20260415|ACT|41424|33|57946|TRF
20260416|ACT|47123|0|69445|TRF
20260413|ACTG|33575|0|79992|TRF
20260414|ACTG|35238|0|58356|TRF
20260415|ACTG|17587|0|38007|TRF
20260416|ACTG|30412|0|65888|TRF
20260413|ACTS|3|0|1005|TRF
20260414|ACTS|802|0|805|TRF
20260416|ACTS|4|0|47|TRF
20260413|ACTU|21689|339|56896|TRF
20260414|ACTU|213588|4057|332955|TRF
20260415|ACTU|96837|1723|213632|TRF
20260416|ACTU|32950|0|58322|TRF
20260413|ACU|5872|0|13204|TRF
20260414|ACU|4061|0|8402|TRF
20260415|ACU|6512|812|17325|TRF
20260416|ACU|3169|0|5287|TRF
20260413|ACV|6940|0|20486|TRF
20260414|ACV|18621|0|43553|TRF
20260415|ACV|4518|0|16704|TRF
20260416|ACV|4468|0|12461|TRF
20260413|ACVA|309507|0|763867|TRF
20260414|ACVA|234334|2100|518010|TRF
20260415|ACVA|321970|110|739716|TRF
20260416|ACVA|260067|1447|819633|TRF
20260413|ACVF|4424|0|4600|TRF
20260414|ACVF|1615|0|3307|TRF
20260415|ACVF|83201|0|84383|TRF
20260416|ACVF|1598|0|2529|TRF
20260413|ACVT|2|0|5|TRF
20260414|ACVT|1942|0|1945|TRF
20260415|ACVT|2|0|5|TRF
20260416|ACVT|2|0|377|TRF
20260413|ACWI|671588|2991|5270201|TRF
20260414|ACWI|233429|130|694630|TRF
20260415|ACWI|343806|0|931937|TRF
20260416|ACWI|164395|44|853106|TRF
20260413|ACWV|13912|0|61585|TRF
20260414|ACWV|10184|0|21837|TRF
20260415|ACWV|25700|0|49960|TRF
20260416|ACWV|14983|0|34944|TRF
20260413|ACWX|282026|1384|2331576|TRF
20260414|ACWX|179306|0|734228|TRF
20260415|ACWX|132282|3156|598607|TRF
20260416|ACWX|143414|1152|638394|TRF
20260413|ACXP|35090|0|68162|TRF
20260414|ACXP|21234|0|63754|TRF
20260415|ACXP|21146|0|58931|TRF
20260416|ACXP|149125|9903|254839|TRF
20260413|ACYN|160484|0|180849|TRF
20260414|ACYN|265728|0|697801|TRF
20260415|ACYN|202583|2500|385910|TRF
20260416|ACYN|394177|0|500359|TRF
20260413|AD|14082|0|20268|TRF
20260414|AD|16113|0|20375|TRF
20260415|AD|14148|0|20921|TRF
20260416|AD|26027|0|35961|TRF
20260414|ADAC|2|0|4|TRF
20260413|ADAG|83218|0|164840|TRF
20260414|ADAG|49931|0|103739|TRF
20260415|ADAG|50033|0|82300|TRF
20260416|ADAG|54231|0|165076|TRF
20260413|ADAM|77314|0|220515|TRF
20260414|ADAM|75493|0|141236|TRF
20260415|ADAM|84431|0|132252|TRF
20260416|ADAM|91873|1|163585|TRF
20260413|ADAMG|3938|0|5717|TRF
20260414|ADAMG|2798|0|10601|TRF
20260415|ADAMG|7214|0|10883|TRF
20260416|ADAMG|6959|0|26137|TRF
20260413|ADAMH|4263|0|7279|TRF
20260414|ADAMH|3478|0|8159|TRF
20260415|ADAMH|7420|0|12065|TRF
20260416|ADAMH|4854|0|7328|TRF
20260413|ADAMI|9246|0|14882|TRF
20260414|ADAMI|1421|0|2408|TRF
20260415|ADAMI|1743|0|5278|TRF
20260416|ADAMI|271|0|4733|TRF
20260413|ADAML|7|0|1652|TRF
20260414|ADAML|1251|0|4649|TRF
20260415|ADAML|445|0|1169|TRF
20260416|ADAML|3504|0|3505|TRF
20260413|ADAMM|4484|0|5746|TRF
20260414|ADAMM|1435|0|3405|TRF
20260415|ADAMM|3498|0|7942|TRF
20260416|ADAMM|6506|900|12847|TRF
20260413|ADAMN|521|0|4003|TRF
20260414|ADAMN|1306|0|4831|TRF
20260415|ADAMN|1858|0|3662|TRF
20260416|ADAMN|150|0|546|TRF
20260413|ADAMO|2783|0|10792|TRF
20260414|ADAMO|30379|5900|58813|TRF
20260415|ADAMO|11315|0|36746|TRF
20260416|ADAMO|20988|3570|47248|TRF
20260413|ADAMZ|1378|0|2025|TRF
20260414|ADAMZ|1378|0|2801|TRF
20260415|ADAMZ|655|0|1055|TRF
20260416|ADAMZ|678|0|2719|TRF
20260413|ADBE|1119876|4008|2767747|TRF
20260414|ADBE|1538330|4586|2461741|TRF
20260415|ADBE|1075662|3899|1877636|TRF
20260416|ADBE|1307386|2755|2192303|TRF
20260413|ADBG|593429|1100|1376247|TRF
20260414|ADBG|516917|18|1080191|TRF
20260415|ADBG|308355|169|1111092|TRF
20260416|ADBG|714503|0|1450744|TRF
20260413|ADBU|6848|0|10124|TRF
20260414|ADBU|1784|0|7055|TRF
20260415|ADBU|5803|0|10071|TRF
20260416|ADBU|6124|0|9219|TRF
20260413|ADC|79234|11|199577|TRF
20260414|ADC|87426|0|221885|TRF
20260415|ADC|154845|400|367188|TRF
20260416|ADC|108954|0|478483|TRF
20260413|ADCT|100897|2426|218508|TRF
20260414|ADCT|74205|943|160876|TRF
20260415|ADCT|198616|0|2145612|TRF
20260416|ADCT|280449|0|1076235|TRF
20260413|ADCpA|7591|0|13119|TRF
20260414|ADCpA|2498|0|5634|TRF
20260415|ADCpA|3146|0|5107|TRF
20260416|ADCpA|1235|0|2307|TRF
20260413|ADEA|146051|36|252395|TRF
20260414|ADEA|206184|4405|289427|TRF
20260415|ADEA|122637|731|186301|TRF
20260416|ADEA|142589|414|338426|TRF
20260413|ADFI|3317|0|16230|TRF
20260414|ADFI|4538|0|7166|TRF
20260415|ADFI|4601|0|13503|TRF
20260416|ADFI|19306|0|21396|TRF
20260413|ADGM|2294|0|5711|TRF
20260414|ADGM|54747|0|152350|TRF
20260415|ADGM|6820|100|43485|TRF
20260416|ADGM|10922|1300|35256|TRF
20260413|ADI|358134|64|757276|TRF
20260414|ADI|388685|102|830408|TRF
20260415|ADI|489208|1419|847793|TRF
20260416|ADI|442156|1108|758923|TRF
20260413|ADIL|10951|2500|22662|TRF
20260414|ADIL|18348|9972|33104|TRF
20260415|ADIL|40070|7636|59589|TRF
20260416|ADIL|39028|14762|47616|TRF
20260413|ADIV|2355|0|3188|TRF
20260414|ADIV|628|0|5577|TRF
20260415|ADIV|384|0|2087|TRF
20260416|ADIV|327|0|974|TRF
20260413|ADM|382038|8443|857934|TRF
20260414|ADM|452074|2818|756964|TRF
20260415|ADM|621430|147|1131520|TRF
20260416|ADM|497413|580|902397|TRF
20260413|ADMA|766580|935|2104997|TRF
20260414|ADMA|1136339|6718|2364963|TRF
20260415|ADMA|823703|0|1887125|TRF
20260416|ADMA|789982|1000|1719234|TRF
20260413|ADME|1429|0|3187|TRF
20260414|ADME|23608|0|28121|TRF
20260415|ADME|10600|0|15273|TRF
20260416|ADME|1547|0|6449|TRF
20260413|ADNT|68271|0|149934|TRF
20260414|ADNT|79395|2|161215|TRF
20260415|ADNT|208211|575|368057|TRF
20260416|ADNT|133297|0|232542|TRF
20260413|ADP|558243|2027|1208536|TRF
20260414|ADP|374446|1608|725541|TRF
20260415|ADP|577113|2920|1566656|TRF
20260416|ADP|488065|805|1023829|TRF
